user_id,accepted_answer_id,answer_count,score,creation_date,question_id,link,title,body

372664,418533,3,5,1/6/09,417763,https://stackoverflow.com/questions/417763/process-size-in-xp-from-python,Process size in XP from Python,"<p>I have a python script that can approach the 2 GB process limit under Windows XP.  On a machine with 2 GB physical memory, that can pretty much lock up the machine, even if the Python script is running at below normal priority.</p>

<p>Is there a way in Python to find out my own process size?</p>

<p>Thanks,
Gerry</p>
"

19307,418245,3,1,1/6/09,417776,https://stackoverflow.com/questions/417776/best-way-to-handle-sql-connections-in-webservice,Best way to handle sql-connections in webservice?,"<p>I have a webservice that is called by up to 10 clients. The webservice is built up of 7 differnet asmx-pages and have about 100-200 functions in each page.</p>

<p>All those functions are working against a MSSQL2005 or MS SQL2000 database. Some periods of the day its heavy traffic from the clients and it seems like I run out of connections on the sql-server causing all clients to stop. </p>

<p>In every function I open a connection, do the stuff and then close the connection, sometimes with transactions sometimes without.</p>

<p>On the server I see that it creates a lots of connections, I dont know why they dont goes away, but stays there even after the function is done and over. So I can se that my 10 clients creates over 80 connections from time to time. Sometimes some of them goes away, sometime they are still there hours after used. Is there some kind of pooling going on there?</p>

<p>Question 1:
Are there another way to handle connections I should use, like one connection globally per webservice or any other way?</p>

<p>Question 2:
If its ok to handle connections per function then why does it not close the connection on the server, making the list of open connections larger and larger all the time until I got out of connections-error?</p>

<p>This question is related to my other question but not the same: <a href=""https://stackoverflow.com/questions/407320/strange-sql2005-problem-sqlconnection-does-not-support-parallel-transactions"">Strange SQL2005 problem. &quot;SqlConnection does not support parallel transactions&quot;</a></p>

<p>I have now narrowing it down to the ""out of connections"" error.</p>
"

47733,417804,2,1,1/6/09,417788,https://stackoverflow.com/questions/417788/help-to-correct-source-code-with-template,"Help to correct source code, with template","<p>I tried to compile the example posted (<a href=""https://stackoverflow.com/questions/412165/c-service-providers"">C++ Service Providers</a>) and failed to VS8 VC9. I have little experience with template.<br>
Any suggestions?<br>
Tanks.</p>

<p>These are the errors :<br>
dictionarystl.cpp(40) : error C2663: 'std::_Tree&lt;_Traits>::find' : 2 overloads have no legal conversion for 'this' pointer<br>
dictionarystl.cpp(48) : error C2679: binary '[' : no operator found which takes a right-hand operand of type 'const type_info *__w64 ' (or there is no acceptable conversion)</p>

<pre><code>#include &lt;typeinfo&gt;
#include &lt;map&gt;
#include &lt;string&gt;
using namespace std;

class SomeClass
{
public:
    virtual ~SomeClass() {} // virtual function to get a v-table
};

struct type_info_less
{
    bool operator() (const std::type_info* lhs, const std::type_info* rhs) const
    {
        return lhs-&gt;before(*rhs) != 0;
    }
};

class TypeMap
{
    typedef map &lt;type_info *, void *, type_info_less&gt; TypenameToObject;
    TypenameToObject ObjectMap;

public:
    template &lt;typename T&gt; 
    T *Get () const
    {
        TypenameToObject::const_iterator iType = ObjectMap.find(&amp;typeid(T));
        if (iType == ObjectMap.end())
            return NULL;
        return reinterpret_cast&lt;T *&gt;(iType-&gt;second);
    }
    template &lt;typename T&gt; 
    void Set(T *value) 
    {
        ObjectMap[&amp;typeid(T)] = reinterpret_cast&lt;void *&gt;(value);
    }
};

int main()
{
    TypeMap Services;
    Services.Set&lt;SomeClass&gt;(new SomeClass());
    SomeClass *x = Services.Get&lt;SomeClass&gt;();
}

</code></pre>
"

29411,418059,3,2,1/6/09,417789,https://stackoverflow.com/questions/417789/cf-net-exception-and-other-logging,cf.net exception and other logging,"<p>I want to add some logging capability to a cf.net application running on WM6 Pro.  I'm looking at logging exceptions and some of the more sensitive sections of code.   I would like to have logs stored both locally (i.e. on the device) and also have them reliably uploaded to a server as well (they will need to be queued, my app is occasionally connected).</p>

<p>Does anyone know if this possible with log4net or will I have to write my own logging system?  Does anyone have any pointers?</p>
"

30133,417857,4,2,1/6/09,417793,https://stackoverflow.com/questions/417793/capturing-file-output-in-php-fputcsv,Capturing file output in PHP (fputcsv),"<p>I'm attempting to capture the output of <code>fputcsv()</code> in order to use <code>gzwrite()</code> to actually write to a tab-delimited file.  Basically, I'm querying a database and I want to put these rows into a gzipped CSV file and I'd rather use <code>fputcsv()</code> than actually append <code>""\t""</code> and <code>""\n""</code> everywhere.  Can I somehow do this with output buffering or something similar?</p>

<p>Here's the basic outline of what I have:</p>

<pre><code>$results = get_data_from_db();
$fp = gzopen($file_name, 'w');
if($fp) {
    foreach ($results as $row) {
        ???//something with gzwrite() ?
    }
    gzclose($fp);
}
</code></pre>

<p>Thanks!</p>

<p>EDIT: My understanding was that <code>gzwrite()</code> needs to be used to actually write to the file  in order for it to actually be gzipped - is this not correct?</p>
"

2313,422529,7,15,1/6/09,417798,https://stackoverflow.com/questions/417798/ini-file-parsing-in-powershell,INI file parsing in PowerShell,"<p>I'm parsing simple (no sections) INI file in PowerShell. Here code I've came up with, is there any way to simplify it?</p>

<pre><code>convertfrom-stringdata -StringData ( `
  get-content .\deploy.ini `
  | foreach-object `
    -Begin { $total = """" }  `
    { $total += ""`n"" + $_.ToString() } `
    -End { $total } `
).Replace(""\"", ""\\"")
</code></pre>
"

35425,418945,1,13,1/6/09,417803,https://stackoverflow.com/questions/417803/how-to-embed-tlb-as-a-resource-file-into-net-assembly-dll,How to embed .tlb as a resource file into .NET Assembly DLL?,"<p>We're using our .NET Assembly DLL within native C++ through COM (CCW).
Whenever I make new version of my DLL, I have to send two files (.dll and corresponding .tlb) to crew that's using it in their code. </p>

<p>Is it possible to embed .tlb file as a resource in .NET DLL file?</p>
"

17744,417975,5,0,1/6/09,417811,https://stackoverflow.com/questions/417811/using-xslt-to-process-business-rules,Using XSLT to process business rules?,"<p>A coworker of mine mentioned that one use of XSLT is processing business rules. He mentioned that there were systems that allowed users to write business rules in some kind of text format, and then the program uses XSLT to process the text and apply the rules at run-time in the application.</p>

<p>Can someone shed some light on this subject for me?</p>

<p>Thanks!</p>
"

1154,418115,3,3,1/6/09,417813,https://stackoverflow.com/questions/417813/update-a-dropdrownlist-in-a-asp-net-mvc-when-a-user-select-un-option-in-another,Update a DropDrownList in a ASP.NET MVC when a user select un option in another DropDrownList,"<p>Anyone known how to polulate a combo with values that depends on the user seleccion, I have to combo, Country and Region, When the user select contry I need to go to the database  and get the region of the country, Anyone knwows how to do this, if posibile using AJAX.</p>

<p>Thanks.</p>
"

2443,423895,4,0,1/6/09,417823,https://stackoverflow.com/questions/417823/access-application-currentdb-is-nothing,Access.Application.CurrentDb is Nothing?,"<p>I'm at a loss to explain this one:</p>

<p>I am getting an error:</p>

<blockquote>
  <p>Error ""91"" (Object or With block not set) </p>
</blockquote>

<p>on the second line below: </p>

<pre><code>Dim rs As DAO.Recordset

Set rs = CurrentDb.OpenRecordset(""SELECT * FROM employees"")
</code></pre>

<p>The following also causes it:</p>

<pre><code>`Set rs = CurrentDb.OpenRecordset(""employees"")`
</code></pre>

<p>Executing <code>?CurrentDb.Name</code> alone in the immediate window causes the error as well.</p>

<p>Now, clearly the database is open since I'm editing the form within it, so what can cause this error here?</p>
"

16628,417856,7,6,1/6/09,417831,https://stackoverflow.com/questions/417831/what-is-the-best-way-of-randomly-re-arranging-a-list-of-items-in-c,What is the best way of randomly re-arranging a list of items in c#?,"<p>I have a list of objects and I want to reorder them randomly on each request.  What is the best way of doing this?</p>
"

52161,422735,2,7,1/6/09,417835,https://stackoverflow.com/questions/417835/lost-decimal-precision-and-scale-using-linq-and-stored-procedure-with-output-par,Lost decimal precision and scale using LINQ and stored procedure with output parameters,"<p>I have a stored procedure that uses output parameters like this:</p>

<pre><code>ALTER PROCEDURE [GetAmount] 
( 
@orderID [int], 
@totalcost decimal(18,2) OUTPUT 
) 
SELECT @totalcost = cost 
FROM mytable 
WHERE orderID = @orderID 
</code></pre>

<p>When I drag the stored procedure onto the designer, the resulting code in the designer.cs file ends up losing the precision and scale, like this:</p>

<pre><code>[Parameter(DbType=""Decimal"")] ref System.Nullable&lt;decimal&gt; totalcost 
</code></pre>

<p>This is a problem, because things like product prices and order totals are being rounded up (i.e. 19.95 becomes 20).</p>

<p>Now, I can manually correct the .cs file, but I'd have to remember to do it every time an update is made.  Am I doing something wrong?  Is there a way to change my stored procedure that would enable LINQ to automatically detect precision and scale? </p>
"

33690,417848,2,8,1/6/09,417840,https://stackoverflow.com/questions/417840/how-to-right-align-a-p-tag,How to right align a &lt;p&gt; tag?,"<p>I have a couple of <code>&lt;p&gt;</code> tags that I want to right align.  Does anyone know how to do this?</p>
